cpu_addr,file_off,space,kind,name,size,evidence,confidence,source,notes
0x064EF8,0x064EF8,ext_flash,func,FUN_00064ef8,0x44,ghidra passat_azx_ori.bin 2026-09-15 @064EF8,hypothesis,ghidra,
0x064F3C,0x064F3C,ext_flash,func,FUN_00064f3c,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @064F3C,hypothesis,ghidra,
0x064FA4,0x064FA4,ext_flash,func,FUN_00064fa4,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @064FA4,hypothesis,ghidra,
0x065008,0x065008,ext_flash,func,FUN_00065008,0x44,ghidra passat_azx_ori.bin 2026-09-15 @065008,hypothesis,ghidra,
0x06504C,0x06504C,ext_flash,func,FUN_0006504c,0x88,ghidra passat_azx_ori.bin 2026-09-15 @06504C,hypothesis,ghidra,
0x0650D4,0x0650D4,ext_flash,func,FUN_000650d4,0x80,ghidra passat_azx_ori.bin 2026-09-15 @0650D4,hypothesis,ghidra,
0x065154,0x065154,ext_flash,func,FUN_00065154,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @065154,hypothesis,ghidra,
0x065250,0x065250,ext_flash,func,FUN_00065250,0x34,ghidra passat_azx_ori.bin 2026-09-15 @065250,hypothesis,ghidra,
0x06528C,0x06528C,ext_flash,func,FUN_0006528c,0x1A4,ghidra passat_azx_ori.bin 2026-09-15 @06528C,hypothesis,ghidra,
0x065444,0x065444,ext_flash,func,FUN_00065444,0x30,ghidra passat_azx_ori.bin 2026-09-15 @065444,hypothesis,ghidra,
0x065474,0x065474,ext_flash,func,FUN_00065474,0x84,ghidra passat_azx_ori.bin 2026-09-15 @065474,hypothesis,ghidra,
0x065518,0x065518,ext_flash,func,FUN_00065518,0x284,ghidra passat_azx_ori.bin 2026-09-15 @065518,hypothesis,ghidra,
0x06579C,0x06579C,ext_flash,func,FUN_0006579c,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @06579C,hypothesis,ghidra,
0x065894,0x065894,ext_flash,func,FUN_00065894,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @065894,hypothesis,ghidra,
0x065920,0x065920,ext_flash,func,FUN_00065920,0xC4,ghidra passat_azx_ori.bin 2026-09-15 @065920,hypothesis,ghidra,
0x0659E4,0x0659E4,ext_flash,func,FUN_000659e4,0x138,ghidra passat_azx_ori.bin 2026-09-15 @0659E4,hypothesis,ghidra,
0x065B20,0x065B20,ext_flash,func,FUN_00065b20,0x294,ghidra passat_azx_ori.bin 2026-09-15 @065B20,hypothesis,ghidra,
0x065DB4,0x065DB4,ext_flash,func,FUN_00065db4,0xF0,ghidra passat_azx_ori.bin 2026-09-15 @065DB4,hypothesis,ghidra,
0x065EA4,0x065EA4,ext_flash,func,FUN_00065ea4,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @065EA4,hypothesis,ghidra,
0x065FB0,0x065FB0,ext_flash,func,FUN_00065fb0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @065FB0,hypothesis,ghidra,
0x065FB4,0x065FB4,ext_flash,func,FUN_00065fb4,0x148,ghidra passat_azx_ori.bin 2026-09-15 @065FB4,hypothesis,ghidra,
0x0660FC,0x0660FC,ext_flash,func,FUN_000660fc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @0660FC,hypothesis,ghidra,
0x066100,0x066100,ext_flash,func,FUN_00066100,0x2E0,ghidra passat_azx_ori.bin 2026-09-15 @066100,hypothesis,ghidra,
0x0663E0,0x0663E0,ext_flash,func,FUN_000663e0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @0663E0,hypothesis,ghidra,
0x0663E4,0x0663E4,ext_flash,func,FUN_000663e4,0x190,ghidra passat_azx_ori.bin 2026-09-15 @0663E4,hypothesis,ghidra,
0x066574,0x066574,ext_flash,func,FUN_00066574,0x17C,ghidra passat_azx_ori.bin 2026-09-15 @066574,hypothesis,ghidra,
0x0666F0,0x0666F0,ext_flash,func,FUN_000666f0,0x44,ghidra passat_azx_ori.bin 2026-09-15 @0666F0,hypothesis,ghidra,
0x066734,0x066734,ext_flash,func,FUN_00066734,0x4,ghidra passat_azx_ori.bin 2026-09-15 @066734,hypothesis,ghidra,
0x066738,0x066738,ext_flash,func,FUN_00066738,0xE4,ghidra passat_azx_ori.bin 2026-09-15 @066738,hypothesis,ghidra,
0x06681C,0x06681C,ext_flash,func,FUN_0006681c,0x94,ghidra passat_azx_ori.bin 2026-09-15 @06681C,hypothesis,ghidra,
0x0668D8,0x0668D8,ext_flash,func,FUN_000668d8,0x68,ghidra passat_azx_ori.bin 2026-09-15 @0668D8,hypothesis,ghidra,
0x066940,0x066940,ext_flash,func,FUN_00066940,0x4,ghidra passat_azx_ori.bin 2026-09-15 @066940,hypothesis,ghidra,
0x066944,0x066944,ext_flash,func,FUN_00066944,0x164,ghidra passat_azx_ori.bin 2026-09-15 @066944,hypothesis,ghidra,
0x066AA8,0x066AA8,ext_flash,func,FUN_00066aa8,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @066AA8,hypothesis,ghidra,
0x066B24,0x066B24,ext_flash,func,FUN_00066b24,0xB8,ghidra passat_azx_ori.bin 2026-09-15 @066B24,hypothesis,ghidra,
0x066C04,0x066C04,ext_flash,func,FUN_00066c04,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @066C04,hypothesis,ghidra,
0x066C50,0x066C50,ext_flash,func,FUN_00066c50,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @066C50,hypothesis,ghidra,
0x066C7C,0x066C7C,ext_flash,func,FUN_00066c7c,0xC0,ghidra passat_azx_ori.bin 2026-09-15 @066C7C,hypothesis,ghidra,
0x066D3C,0x066D3C,ext_flash,func,FUN_00066d3c,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @066D3C,hypothesis,ghidra,
0x066E34,0x066E34,ext_flash,func,FUN_00066e34,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @066E34,hypothesis,ghidra,
0x066EE0,0x066EE0,ext_flash,func,FUN_00066ee0,0x24,ghidra passat_azx_ori.bin 2026-09-15 @066EE0,hypothesis,ghidra,
0x066F04,0x066F04,ext_flash,func,FUN_00066f04,0x128,ghidra passat_azx_ori.bin 2026-09-15 @066F04,hypothesis,ghidra,
0x06702C,0x06702C,ext_flash,func,FUN_0006702c,0x74,ghidra passat_azx_ori.bin 2026-09-15 @06702C,hypothesis,ghidra,
0x0670A0,0x0670A0,ext_flash,func,FUN_000670a0,0x88,ghidra passat_azx_ori.bin 2026-09-15 @0670A0,hypothesis,ghidra,
0x067128,0x067128,ext_flash,func,FUN_00067128,0x110,ghidra passat_azx_ori.bin 2026-09-15 @067128,hypothesis,ghidra,
0x067238,0x067238,ext_flash,func,FUN_00067238,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @067238,hypothesis,ghidra,
0x0672C4,0x0672C4,ext_flash,func,FUN_000672c4,0x4,ghidra passat_azx_ori.bin 2026-09-15 @0672C4,hypothesis,ghidra,
0x0672C8,0x0672C8,ext_flash,func,FUN_000672c8,0x144,ghidra passat_azx_ori.bin 2026-09-15 @0672C8,hypothesis,ghidra,
0x067420,0x067420,ext_flash,func,FUN_00067420,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @067420,hypothesis,ghidra,
0x0674CC,0x0674CC,ext_flash,func,FUN_000674cc,0x64,ghidra passat_azx_ori.bin 2026-09-15 @0674CC,hypothesis,ghidra,
0x067540,0x067540,ext_flash,func,FUN_00067540,0x94,ghidra passat_azx_ori.bin 2026-09-15 @067540,hypothesis,ghidra,
0x0675E0,0x0675E0,ext_flash,func,FUN_000675e0,0x8,ghidra passat_azx_ori.bin 2026-09-15 @0675E0,hypothesis,ghidra,
0x0675F0,0x0675F0,ext_flash,func,FUN_000675f0,0xC,ghidra passat_azx_ori.bin 2026-09-15 @0675F0,hypothesis,ghidra,
0x067604,0x067604,ext_flash,func,FUN_00067604,0x30,ghidra passat_azx_ori.bin 2026-09-15 @067604,hypothesis,ghidra,
0x067634,0x067634,ext_flash,func,FUN_00067634,0x38,ghidra passat_azx_ori.bin 2026-09-15 @067634,hypothesis,ghidra,
0x06766C,0x06766C,ext_flash,func,FUN_0006766c,0x28,ghidra passat_azx_ori.bin 2026-09-15 @06766C,hypothesis,ghidra,
0x067694,0x067694,ext_flash,func,FUN_00067694,0x50,ghidra passat_azx_ori.bin 2026-09-15 @067694,hypothesis,ghidra,
0x0676E4,0x0676E4,ext_flash,func,FUN_000676e4,0x8,ghidra passat_azx_ori.bin 2026-09-15 @0676E4,hypothesis,ghidra,
0x0676F4,0x0676F4,ext_flash,func,FUN_000676f4,0x44,ghidra passat_azx_ori.bin 2026-09-15 @0676F4,hypothesis,ghidra,
0x067738,0x067738,ext_flash,func,FUN_00067738,0x34,ghidra passat_azx_ori.bin 2026-09-15 @067738,hypothesis,ghidra,
0x06776C,0x06776C,ext_flash,func,FUN_0006776c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06776C,hypothesis,ghidra,
0x067770,0x067770,ext_flash,func,FUN_00067770,0xC0,ghidra passat_azx_ori.bin 2026-09-15 @067770,hypothesis,ghidra,
0x067830,0x067830,ext_flash,func,FUN_00067830,0x4,ghidra passat_azx_ori.bin 2026-09-15 @067830,hypothesis,ghidra,
0x067834,0x067834,ext_flash,func,FUN_00067834,0x114,ghidra passat_azx_ori.bin 2026-09-15 @067834,hypothesis,ghidra,
0x067948,0x067948,ext_flash,func,FUN_00067948,0x70,ghidra passat_azx_ori.bin 2026-09-15 @067948,hypothesis,ghidra,
0x0679B8,0x0679B8,ext_flash,func,FUN_000679b8,0xB4,ghidra passat_azx_ori.bin 2026-09-15 @0679B8,hypothesis,ghidra,
0x067A6C,0x067A6C,ext_flash,func,FUN_00067a6c,0x104,ghidra passat_azx_ori.bin 2026-09-15 @067A6C,hypothesis,ghidra,
0x067B70,0x067B70,ext_flash,func,FUN_00067b70,0x14,ghidra passat_azx_ori.bin 2026-09-15 @067B70,hypothesis,ghidra,
0x067B84,0x067B84,ext_flash,func,FUN_00067b84,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @067B84,hypothesis,ghidra,
0x067BE0,0x067BE0,ext_flash,func,FUN_00067be0,0x68,ghidra passat_azx_ori.bin 2026-09-15 @067BE0,hypothesis,ghidra,
0x067C48,0x067C48,ext_flash,func,FUN_00067c48,0x70,ghidra passat_azx_ori.bin 2026-09-15 @067C48,hypothesis,ghidra,
0x067CB8,0x067CB8,ext_flash,func,FUN_00067cb8,0x98,ghidra passat_azx_ori.bin 2026-09-15 @067CB8,hypothesis,ghidra,
0x067D50,0x067D50,ext_flash,func,FUN_00067d50,0x50,ghidra passat_azx_ori.bin 2026-09-15 @067D50,hypothesis,ghidra,
0x067DA0,0x067DA0,ext_flash,func,FUN_00067da0,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @067DA0,hypothesis,ghidra,
0x067E1C,0x067E1C,ext_flash,thunk,thunk_FUN_0047109c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @067E1C,hypothesis,ghidra,
0x067E20,0x067E20,ext_flash,func,FUN_00067e20,0x6C,ghidra passat_azx_ori.bin 2026-09-15 @067E20,hypothesis,ghidra,
0x067E8C,0x067E8C,ext_flash,func,FUN_00067e8c,0xC0,ghidra passat_azx_ori.bin 2026-09-15 @067E8C,hypothesis,ghidra,
0x067F4C,0x067F4C,ext_flash,func,FUN_00067f4c,0x200,ghidra passat_azx_ori.bin 2026-09-15 @067F4C,hypothesis,ghidra,
0x06814C,0x06814C,ext_flash,func,FUN_0006814c,0xC0,ghidra passat_azx_ori.bin 2026-09-15 @06814C,hypothesis,ghidra,
0x06820C,0x06820C,ext_flash,func,FUN_0006820c,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @06820C,hypothesis,ghidra,
0x068248,0x068248,ext_flash,func,FUN_00068248,0x94,ghidra passat_azx_ori.bin 2026-09-15 @068248,hypothesis,ghidra,
0x0682DC,0x0682DC,ext_flash,func,FUN_000682dc,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @0682DC,hypothesis,ghidra,
0x068358,0x068358,ext_flash,func,FUN_00068358,0x4,ghidra passat_azx_ori.bin 2026-09-15 @068358,hypothesis,ghidra,
0x06835C,0x06835C,ext_flash,func,FUN_0006835c,0x7F8,ghidra passat_azx_ori.bin 2026-09-15 @06835C,hypothesis,ghidra,
0x068B54,0x068B54,ext_flash,func,FUN_00068b54,0x28,ghidra passat_azx_ori.bin 2026-09-15 @068B54,hypothesis,ghidra,
0x068B7C,0x068B7C,ext_flash,func,FUN_00068b7c,0x114,ghidra passat_azx_ori.bin 2026-09-15 @068B7C,hypothesis,ghidra,
0x068C90,0x068C90,ext_flash,func,FUN_00068c90,0x2A4,ghidra passat_azx_ori.bin 2026-09-15 @068C90,hypothesis,ghidra,
0x068F34,0x068F34,ext_flash,func,FUN_00068f34,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @068F34,hypothesis,ghidra,
0x068FB0,0x068FB0,ext_flash,func,FUN_00068fb0,0x20,ghidra passat_azx_ori.bin 2026-09-15 @068FB0,hypothesis,ghidra,
0x068FD0,0x068FD0,ext_flash,func,FUN_00068fd0,0xB0,ghidra passat_azx_ori.bin 2026-09-15 @068FD0,hypothesis,ghidra,
0x0690B8,0x0690B8,ext_flash,func,FUN_000690b8,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @0690B8,hypothesis,ghidra,
0x069114,0x069114,ext_flash,func,FUN_00069114,0x54,ghidra passat_azx_ori.bin 2026-09-15 @069114,hypothesis,ghidra,
0x069168,0x069168,ext_flash,func,FUN_00069168,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @069168,hypothesis,ghidra,
0x0691E4,0x0691E4,ext_flash,func,FUN_000691e4,0xCC,ghidra passat_azx_ori.bin 2026-09-15 @0691E4,hypothesis,ghidra,
0x0692B0,0x0692B0,ext_flash,func,FUN_000692b0,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @0692B0,hypothesis,ghidra,
0x06932C,0x06932C,ext_flash,func,FUN_0006932c,0x98,ghidra passat_azx_ori.bin 2026-09-15 @06932C,hypothesis,ghidra,
0x0693C4,0x0693C4,ext_flash,func,FUN_000693c4,0x14,ghidra passat_azx_ori.bin 2026-09-15 @0693C4,hypothesis,ghidra,
0x0693D8,0x0693D8,ext_flash,func,FUN_000693d8,0x70,ghidra passat_azx_ori.bin 2026-09-15 @0693D8,hypothesis,ghidra,
0x069448,0x069448,ext_flash,func,FUN_00069448,0x94,ghidra passat_azx_ori.bin 2026-09-15 @069448,hypothesis,ghidra,
0x0694DC,0x0694DC,ext_flash,func,FUN_000694dc,0x28,ghidra passat_azx_ori.bin 2026-09-15 @0694DC,hypothesis,ghidra,
0x069504,0x069504,ext_flash,func,FUN_00069504,0x28,ghidra passat_azx_ori.bin 2026-09-15 @069504,hypothesis,ghidra,
0x06952C,0x06952C,ext_flash,func,FUN_0006952c,0x8,ghidra passat_azx_ori.bin 2026-09-15 @06952C,hypothesis,ghidra,
0x069534,0x069534,ext_flash,func,FUN_00069534,0x40,ghidra passat_azx_ori.bin 2026-09-15 @069534,hypothesis,ghidra,
0x069574,0x069574,ext_flash,func,FUN_00069574,0x4,ghidra passat_azx_ori.bin 2026-09-15 @069574,hypothesis,ghidra,
0x069578,0x069578,ext_flash,func,FUN_00069578,0x188,ghidra passat_azx_ori.bin 2026-09-15 @069578,hypothesis,ghidra,
0x069700,0x069700,ext_flash,func,FUN_00069700,0x4,ghidra passat_azx_ori.bin 2026-09-15 @069700,hypothesis,ghidra,
0x069704,0x069704,ext_flash,func,FUN_00069704,0x1E4,ghidra passat_azx_ori.bin 2026-09-15 @069704,hypothesis,ghidra,
0x0698EC,0x0698EC,ext_flash,func,FUN_000698ec,0xB4,ghidra passat_azx_ori.bin 2026-09-15 @0698EC,hypothesis,ghidra,
0x0699A0,0x0699A0,ext_flash,func,FUN_000699a0,0x34,ghidra passat_azx_ori.bin 2026-09-15 @0699A0,hypothesis,ghidra,
0x0699D4,0x0699D4,ext_flash,func,FUN_000699d4,0x128,ghidra passat_azx_ori.bin 2026-09-15 @0699D4,hypothesis,ghidra,
0x069AFC,0x069AFC,ext_flash,func,FUN_00069afc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @069AFC,hypothesis,ghidra,
0x069B00,0x069B00,ext_flash,func,FUN_00069b00,0x268,ghidra passat_azx_ori.bin 2026-09-15 @069B00,hypothesis,ghidra,
0x069D68,0x069D68,ext_flash,func,FUN_00069d68,0x134,ghidra passat_azx_ori.bin 2026-09-15 @069D68,hypothesis,ghidra,
0x069E9C,0x069E9C,ext_flash,func,FUN_00069e9c,0x84,ghidra passat_azx_ori.bin 2026-09-15 @069E9C,hypothesis,ghidra,
0x069F20,0x069F20,ext_flash,func,FUN_00069f20,0x18,ghidra passat_azx_ori.bin 2026-09-15 @069F20,hypothesis,ghidra,
0x069FB4,0x069FB4,ext_flash,func,FUN_00069fb4,0x4,ghidra passat_azx_ori.bin 2026-09-15 @069FB4,hypothesis,ghidra,
0x069FB8,0x069FB8,ext_flash,func,FUN_00069fb8,0x11C,ghidra passat_azx_ori.bin 2026-09-15 @069FB8,hypothesis,ghidra,
0x06A0D4,0x06A0D4,ext_flash,func,FUN_0006a0d4,0x74,ghidra passat_azx_ori.bin 2026-09-15 @06A0D4,hypothesis,ghidra,
0x06A1B0,0x06A1B0,ext_flash,func,FUN_0006a1b0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06A1B0,hypothesis,ghidra,
0x06A1B4,0x06A1B4,ext_flash,func,FUN_0006a1b4,0x134,ghidra passat_azx_ori.bin 2026-09-15 @06A1B4,hypothesis,ghidra,
0x06A2E8,0x06A2E8,ext_flash,func,FUN_0006a2e8,0x44,ghidra passat_azx_ori.bin 2026-09-15 @06A2E8,hypothesis,ghidra,
0x06A32C,0x06A32C,ext_flash,func,FUN_0006a32c,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @06A32C,hypothesis,ghidra,
0x06A414,0x06A414,ext_flash,func,FUN_0006a414,0x50,ghidra passat_azx_ori.bin 2026-09-15 @06A414,hypothesis,ghidra,
0x06A464,0x06A464,ext_flash,func,FUN_0006a464,0x94,ghidra passat_azx_ori.bin 2026-09-15 @06A464,hypothesis,ghidra,
0x06A4F8,0x06A4F8,ext_flash,func,FUN_0006a4f8,0xB8,ghidra passat_azx_ori.bin 2026-09-15 @06A4F8,hypothesis,ghidra,
0x06A5B0,0x06A5B0,ext_flash,func,FUN_0006a5b0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06A5B0,hypothesis,ghidra,
0x06A5B4,0x06A5B4,ext_flash,func,FUN_0006a5b4,0x248,ghidra passat_azx_ori.bin 2026-09-15 @06A5B4,hypothesis,ghidra,
0x06A7FC,0x06A7FC,ext_flash,func,FUN_0006a7fc,0x11C,ghidra passat_azx_ori.bin 2026-09-15 @06A7FC,hypothesis,ghidra,
0x06A918,0x06A918,ext_flash,func,FUN_0006a918,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @06A918,hypothesis,ghidra,
0x06AA10,0x06AA10,ext_flash,func,FUN_0006aa10,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @06AA10,hypothesis,ghidra,
0x06AABC,0x06AABC,ext_flash,func,FUN_0006aabc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06AABC,hypothesis,ghidra,
0x06AAC0,0x06AAC0,ext_flash,func,FUN_0006aac0,0x304,ghidra passat_azx_ori.bin 2026-09-15 @06AAC0,hypothesis,ghidra,
0x06ADC4,0x06ADC4,ext_flash,func,FUN_0006adc4,0x168,ghidra passat_azx_ori.bin 2026-09-15 @06ADC4,hypothesis,ghidra,
0x06AF2C,0x06AF2C,ext_flash,func,FUN_0006af2c,0x18,ghidra passat_azx_ori.bin 2026-09-15 @06AF2C,hypothesis,ghidra,
0x06AF44,0x06AF44,ext_flash,func,FUN_0006af44,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @06AF44,hypothesis,ghidra,
0x06B04C,0x06B04C,ext_flash,func,FUN_0006b04c,0x6C,ghidra passat_azx_ori.bin 2026-09-15 @06B04C,hypothesis,ghidra,
0x06B0B8,0x06B0B8,ext_flash,func,FUN_0006b0b8,0x68,ghidra passat_azx_ori.bin 2026-09-15 @06B0B8,hypothesis,ghidra,
0x06B120,0x06B120,ext_flash,func,FUN_0006b120,0x68,ghidra passat_azx_ori.bin 2026-09-15 @06B120,hypothesis,ghidra,
0x06B188,0x06B188,ext_flash,func,FUN_0006b188,0x474,ghidra passat_azx_ori.bin 2026-09-15 @06B188,hypothesis,ghidra,
0x06B5FC,0x06B5FC,ext_flash,func,FUN_0006b5fc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06B5FC,hypothesis,ghidra,
0x06B600,0x06B600,ext_flash,func,FUN_0006b600,0xC4,ghidra passat_azx_ori.bin 2026-09-15 @06B600,hypothesis,ghidra,
0x06B6C4,0x06B6C4,ext_flash,func,FUN_0006b6c4,0x60,ghidra passat_azx_ori.bin 2026-09-15 @06B6C4,hypothesis,ghidra,
0x06B744,0x06B744,ext_flash,func,FUN_0006b744,0x80,ghidra passat_azx_ori.bin 2026-09-15 @06B744,hypothesis,ghidra,
0x06B7E0,0x06B7E0,ext_flash,func,FUN_0006b7e0,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @06B7E0,hypothesis,ghidra,
0x06B88C,0x06B88C,ext_flash,func,FUN_0006b88c,0x84,ghidra passat_azx_ori.bin 2026-09-15 @06B88C,hypothesis,ghidra,
0x06B910,0x06B910,ext_flash,func,FUN_0006b910,0x54,ghidra passat_azx_ori.bin 2026-09-15 @06B910,hypothesis,ghidra,
0x06B964,0x06B964,ext_flash,func,FUN_0006b964,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @06B964,hypothesis,ghidra,
0x06BA3C,0x06BA3C,ext_flash,func,FUN_0006ba3c,0x54,ghidra passat_azx_ori.bin 2026-09-15 @06BA3C,hypothesis,ghidra,
0x06BA90,0x06BA90,ext_flash,func,FUN_0006ba90,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06BA90,hypothesis,ghidra,
0x06BA94,0x06BA94,ext_flash,func,FUN_0006ba94,0x108,ghidra passat_azx_ori.bin 2026-09-15 @06BA94,hypothesis,ghidra,
0x06BB9C,0x06BB9C,ext_flash,func,FUN_0006bb9c,0x48,ghidra passat_azx_ori.bin 2026-09-15 @06BB9C,hypothesis,ghidra,
0x06BBE4,0x06BBE4,ext_flash,func,FUN_0006bbe4,0x64,ghidra passat_azx_ori.bin 2026-09-15 @06BBE4,hypothesis,ghidra,
0x06BC48,0x06BC48,ext_flash,func,FUN_0006bc48,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @06BC48,hypothesis,ghidra,
0x06BCC4,0x06BCC4,ext_flash,func,FUN_0006bcc4,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06BCC4,hypothesis,ghidra,
0x06BCC8,0x06BCC8,ext_flash,func,FUN_0006bcc8,0x160,ghidra passat_azx_ori.bin 2026-09-15 @06BCC8,hypothesis,ghidra,
0x06BE28,0x06BE28,ext_flash,func,FUN_0006be28,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06BE28,hypothesis,ghidra,
0x06BE2C,0x06BE2C,ext_flash,func,FUN_0006be2c,0x38C,ghidra passat_azx_ori.bin 2026-09-15 @06BE2C,hypothesis,ghidra,
0x06C1B8,0x06C1B8,ext_flash,func,FUN_0006c1b8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06C1B8,hypothesis,ghidra,
0x06C1BC,0x06C1BC,ext_flash,func,FUN_0006c1bc,0x19C,ghidra passat_azx_ori.bin 2026-09-15 @06C1BC,hypothesis,ghidra,
0x06C358,0x06C358,ext_flash,func,FUN_0006c358,0x50,ghidra passat_azx_ori.bin 2026-09-15 @06C358,hypothesis,ghidra,
0x06C3A8,0x06C3A8,ext_flash,func,FUN_0006c3a8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06C3A8,hypothesis,ghidra,
0x06C3AC,0x06C3AC,ext_flash,func,FUN_0006c3ac,0xB0,ghidra passat_azx_ori.bin 2026-09-15 @06C3AC,hypothesis,ghidra,
0x06C45C,0x06C45C,ext_flash,func,FUN_0006c45c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06C45C,hypothesis,ghidra,
0x06C460,0x06C460,ext_flash,func,FUN_0006c460,0xF4,ghidra passat_azx_ori.bin 2026-09-15 @06C460,hypothesis,ghidra,
0x06C554,0x06C554,ext_flash,func,FUN_0006c554,0x94,ghidra passat_azx_ori.bin 2026-09-15 @06C554,hypothesis,ghidra,
0x06C5E8,0x06C5E8,ext_flash,func,FUN_0006c5e8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06C5E8,hypothesis,ghidra,
0x06C5EC,0x06C5EC,ext_flash,func,FUN_0006c5ec,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @06C5EC,hypothesis,ghidra,
0x06C6C4,0x06C6C4,ext_flash,func,FUN_0006c6c4,0x94,ghidra passat_azx_ori.bin 2026-09-15 @06C6C4,hypothesis,ghidra,
0x06C780,0x06C780,ext_flash,func,FUN_0006c780,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @06C780,hypothesis,ghidra,
0x06C858,0x06C858,ext_flash,func,FUN_0006c858,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @06C858,hypothesis,ghidra,
0x06C8BC,0x06C8BC,ext_flash,func,FUN_0006c8bc,0x40,ghidra passat_azx_ori.bin 2026-09-15 @06C8BC,hypothesis,ghidra,
0x06C8FC,0x06C8FC,ext_flash,func,FUN_0006c8fc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06C8FC,hypothesis,ghidra,
0x06C900,0x06C900,ext_flash,func,FUN_0006c900,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @06C900,hypothesis,ghidra,
0x06C9D8,0x06C9D8,ext_flash,func,FUN_0006c9d8,0x54,ghidra passat_azx_ori.bin 2026-09-15 @06C9D8,hypothesis,ghidra,
0x06CA2C,0x06CA2C,ext_flash,func,FUN_0006ca2c,0x108,ghidra passat_azx_ori.bin 2026-09-15 @06CA2C,hypothesis,ghidra,
0x06CB44,0x06CB44,ext_flash,func,FUN_0006cb44,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @06CB44,hypothesis,ghidra,
0x06CBA8,0x06CBA8,ext_flash,func,FUN_0006cba8,0x8,ghidra passat_azx_ori.bin 2026-09-15 @06CBA8,hypothesis,ghidra,
0x06CBB0,0x06CBB0,ext_flash,func,FUN_0006cbb0,0x124,ghidra passat_azx_ori.bin 2026-09-15 @06CBB0,hypothesis,ghidra,
0x06CCD4,0x06CCD4,ext_flash,func,FUN_0006ccd4,0xC,ghidra passat_azx_ori.bin 2026-09-15 @06CCD4,hypothesis,ghidra,
0x06CCEC,0x06CCEC,ext_flash,func,FUN_0006ccec,0x104,ghidra passat_azx_ori.bin 2026-09-15 @06CCEC,hypothesis,ghidra,
0x06CDF0,0x06CDF0,ext_flash,func,FUN_0006cdf0,0xD4,ghidra passat_azx_ori.bin 2026-09-15 @06CDF0,hypothesis,ghidra,
0x06CEC8,0x06CEC8,ext_flash,func,FUN_0006cec8,0x1B8,ghidra passat_azx_ori.bin 2026-09-15 @06CEC8,hypothesis,ghidra,
0x06D080,0x06D080,ext_flash,func,FUN_0006d080,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @06D080,hypothesis,ghidra,
0x06D158,0x06D158,ext_flash,func,FUN_0006d158,0x54,ghidra passat_azx_ori.bin 2026-09-15 @06D158,hypothesis,ghidra,
0x06D1AC,0x06D1AC,ext_flash,func,FUN_0006d1ac,0x4,ghidra passat_azx_ori.bin 2026-09-15 @06D1AC,hypothesis,ghidra,
